center_x,center_y,center_z,eligible_three_frame_input,even_label,file,frame,length_voxels,odd_label
254.0,84.0,57.0,True,14,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,14.422205101855956,13
122.0,297.0,46.0,True,16,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,11.661903789690601,15
180.0,23.0,72.0,True,18,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,15.362291495737216,17
226.0,21.0,84.5,True,20,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,14.866068747318506,19
275.0,67.0,85.5,True,22,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,15.0,21
193.5,45.5,110.5,True,24,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,11.090536506409418,23
197.0,238.5,106.5,True,26,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,13.784048752090222,25
329.0,267.5,93.5,True,28,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,16.30950643030009,27
178.5,48.5,109.5,True,30,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,9.1104335791443,29
228.0,253.5,100.5,True,32,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,9.695359714832659,31
249.0,110.5,113.0,True,34,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,11.357816691600547,33
313.5,221.5,59.0,True,514,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,16.30950643030009,513
146.0,189.5,88.5,True,516,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,13.19090595827292,515
151.0,95.0,102.5,True,518,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,14.45683229480096,517
167.0,135.5,101.5,True,520,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,9.486832980505138,519
330.0,217.0,122.5,True,522,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,14.45683229480096,521
332.5,158.5,125.5,True,524,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,12.449899597988733,523
244.5,301.5,111.5,True,526,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,17.74823934929885,525
321.5,294.0,65.0,True,618,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,17.11724276862369,617
312.0,157.0,90.0,True,642,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,2,12.806248474865697,641
277.0,197.0,67.5,True,36,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,3,12.529964086141668,35
256.0,187.5,65.0,True,38,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,3,11.704699910719626,37
130.5,179.5,56.0,True,40,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,3,13.038404810405298,39
213.0,230.0,57.0,True,42,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,3,15.0996688705415,41
236.5,242.5,56.5,True,44,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,3,10.723805294763608,43
270.0,143.5,60.5,True,46,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,3,12.409673645990857,45
192.5,228.5,92.0,True,48,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,3,12.083045973594572,47
200.5,183.5,54.5,True,50,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,3,15.066519173319364,49
119.0,134.0,60.0,True,52,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,3,10.0,51
262.0,191.0,93.0,True,54,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,3,14.142135623730951,53
123.0,322.0,58.0,True,528,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,3,12.806248474865697,527
236.5,90.5,52.5,True,530,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,3,14.247806848775006,529
268.5,266.5,67.5,True,56,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,15.329709716755891,55
250.0,254.0,69.5,True,58,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,12.206555615733702,57
181.5,344.5,71.0,True,60,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,9.486832980505138,59
248.5,341.5,85.0,True,62,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,13.038404810405298,61
268.5,358.5,59.0,True,64,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,13.92838827718412,63
320.5,235.0,79.5,True,66,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,10.677078252031311,65
161.5,180.0,94.0,True,68,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,13.152946437965905,67
247.5,332.0,53.5,True,70,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,13.92838827718412,69
160.0,339.0,43.5,True,72,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,14.594519519326424,71
201.5,317.0,98.0,True,74,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,14.866068747318506,73
337.0,191.0,96.5,True,76,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,14.45683229480096,75
175.5,273.5,78.0,True,78,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,14.352700094407323,77
233.0,24.0,72.0,True,80,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,10.198039027185569,79
256.0,278.5,108.5,True,82,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,15.297058540778355,81
197.5,198.0,51.5,True,84,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,17.60681686165901,83
347.0,291.5,106.5,True,86,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,13.92838827718412,85
302.0,177.5,115.0,True,88,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,11.357816691600547,87
217.5,334.0,106.5,True,532,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,10.295630140987,531
272.5,169.5,103.0,True,534,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,13.92838827718412,533
280.5,198.5,51.0,True,536,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,13.038404810405298,535
173.5,140.5,49.0,True,538,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,4,9.899494936611665,537
157.0,247.0,67.5,True,90,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,5,8.774964387392123,89
236.5,131.0,72.5,True,92,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,5,10.862780491200215,91
88.5,262.5,61.0,True,94,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,5,15.033296378372908,93
299.5,243.5,75.0,True,96,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,5,13.341664064126334,95
138.0,192.0,74.0,True,98,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,5,14.142135623730951,97
136.0,231.5,52.0,True,100,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,5,9.219544457292887,99
149.0,118.0,87.5,True,102,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,5,13.152946437965905,101
270.5,221.5,78.0,True,104,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,5,12.727922061357855,103
122.0,234.5,77.5,True,106,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,5,13.92838827718412,105
150.0,93.0,55.0,True,108,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,5,8.717797887081348,107
294.0,207.5,61.5,True,110,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,5,11.575836902790225,109
298.0,135.5,90.5,True,112,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,5,15.297058540778355,111
146.0,366.5,94.0,True,114,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,5,16.522711641858304,113
264.0,295.5,116.0,True,116,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,5,10.63014581273465,115
80.0,153.5,78.5,True,118,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,5,14.352700094407323,117
119.0,129.5,60.0,True,120,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,14.317821063276353,119
259.0,237.0,80.5,True,122,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,13.74772708486752,121
318.5,222.5,85.5,True,124,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,12.12435565298214,123
306.5,273.5,95.0,True,126,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,17.029386365926403,125
290.0,215.0,78.0,True,128,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,16.1245154965971,127
139.0,199.0,102.5,True,130,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,10.44030650891055,129
132.5,122.5,76.5,True,132,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,8.18535277187245,131
259.0,69.5,57.0,True,134,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,12.529964086141668,133
168.0,43.5,106.5,True,136,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,13.341664064126334,135
258.5,223.5,112.5,True,138,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,12.449899597988733,137
185.0,101.75,105.0,True,140,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,12.579745625409124,139
117.5,175.0,101.0,True,142,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,8.774964387392123,141
273.0,289.0,107.0,True,144,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,13.564659966250536,143
260.0,332.0,110.5,True,146,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,17.804493814764857,145
342.0,226.0,122.5,True,148,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,14.730919862656235,147
347.5,205.0,109.5,True,542,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,15.033296378372908,541
290.5,147.0,80.0,True,544,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,14.866068747318506,543
185.0,89.5,44.0,True,548,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,6,12.041594578792296,547
243.0,150.5,68.5,True,150,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,15.033296378372908,149
104.0,169.5,66.0,True,152,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,16.0312195418814,151
151.0,136.0,68.0,True,154,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,15.0996688705415,153
130.5,340.5,64.5,True,156,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,9.9498743710662,155
273.5,276.5,74.5,True,158,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,11.090536506409418,157
181.5,86.5,66.0,True,160,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,12.083045973594572,159
122.0,194.0,97.0,True,162,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,10.392304845413264,161
260.0,187.5,85.0,True,164,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,11.874342087037917,163
155.5,210.0,39.0,True,166,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,13.74772708486752,165
238.5,320.5,98.5,True,168,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,11.445523142259598,167
73.5,216.5,78.5,True,170,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,13.674794331177344,169
147.5,341.0,57.5,True,172,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,14.071247279470288,171
87.5,160.0,89.0,True,176,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,8.306623862918075,175
149.5,57.5,101.5,True,178,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,9.9498743710662,177
160.0,193.5,76.5,True,180,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,12.727922061357855,179
164.5,173.5,108.0,True,182,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,13.038404810405298,181
106.0,69.0,96.0,True,540,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,13.2664991614216,539
268.5,114.0,76.0,True,546,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,16.881943016134134,545
307.5,138.5,117.0,True,550,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,13.638181696985855,549
343.0,256.0,113.5,True,552,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,7,12.68857754044952,551
157.5,92.5,98.0,True,174,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,12.083045973594572,173
106.5,194.5,63.0,True,184,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,15.033296378372908,183
182.5,271.5,59.5,True,186,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,13.96424004376894,185
193.0,188.5,57.5,True,188,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,10.677078252031311,187
266.5,107.0,66.5,True,190,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,12.083045973594572,189
343.5,253.0,80.0,True,192,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,15.652475842498529,191
293.0,273.0,85.5,True,194,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,8.306623862918075,193
121.5,347.0,88.5,True,196,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,13.038404810405298,195
164.0,84.0,60.5,True,198,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,12.041594578792296,197
199.5,104.5,53.5,True,200,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,8.660254037844387,199
146.5,58.0,67.5,True,554,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,7.874007874011811,553
254.5,242.5,104.5,True,558,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,12.449899597988733,557
341.0,178.5,113.5,True,562,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,14.352700094407323,561
151.5,84.0,79.5,True,620,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,13.19090595827292,619
257.0,207.0,53.5,True,622,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,16.401219466856727,621
311.5,172.5,75.0,True,644,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,8,12.24744871391589,643
263.5,135.5,69.5,True,202,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,9,13.674794331177344,201
204.5,358.0,58.5,True,204,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,9,12.569805089976535,203
218.0,252.5,57.0,True,206,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,9,13.30413469565007,205
87.5,250.5,86.5,True,208,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,9,13.96424004376894,207
314.5,254.0,96.0,True,210,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,9,16.278820596099706,209
223.5,124.0,50.0,True,212,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,9,13.45362404707371,211
119.5,103.0,49.5,True,214,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,9,14.212670403551895,213
157.0,293.0,39.5,True,216,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,9,11.357816691600547,215
129.0,237.0,40.5,True,218,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,9,9.219544457292887,217
229.5,28.0,104.5,True,220,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,9,15.165750888103101,219
84.0,198.0,91.0,True,560,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,9,11.489125293076057,559
96.5,116.5,99.0,True,632,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,9,13.92838827718412,631
231.5,264.5,63.0,True,222,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,10,15.427248620541512,221
221.5,204.0,62.0,True,224,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,10,10.04987562112089,223
247.0,249.5,61.5,True,226,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,10,12.083045973594572,225
115.5,232.0,90.5,True,228,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,10,12.083045973594572,227
113.5,285.5,91.5,True,230,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,10,12.449899597988733,229
251.0,367.5,80.0,True,234,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,10,15.652475842498529,233
219.5,318.5,45.0,True,236,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,10,14.352700094407323,235
286.5,228.5,63.5,True,238,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,10,12.12435565298214,237
179.0,76.0,73.0,True,240,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,10,10.770329614269007,239
269.0,162.5,75.5,True,242,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,10,11.224972160321824,241
263.5,199.5,102.5,True,232,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,11,12.12435565298214,231
112.0,174.0,88.0,True,244,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,11,11.489125293076057,243
179.5,335.5,48.0,True,246,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,11,12.727922061357855,245
126.0,252.0,45.0,True,248,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,11,12.649110640673518,247
280.0,167.0,108.5,True,250,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,11,15.905973720586866,249
274.5,131.0,79.0,True,252,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,11,13.601470508735444,251
281.5,85.5,90.5,True,254,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,11,13.076696830622021,253
176.0,79.0,95.0,True,256,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,11,10.198039027185569,255
226.5,69.0,109.0,True,258,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,11,14.594519519326424,257
169.0,289.0,36.0,True,564,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,11,14.560219778561036,563
307.0,306.0,102.0,True,566,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,11,14.560219778561036,565
99.0,32.0,92.0,True,634,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,11,16.24807680927192,633
143.0,107.5,71.5,True,260,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,12,14.352700094407323,259
254.5,151.0,65.0,True,262,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,12,15.394804318340652,261
304.0,202.0,73.5,True,264,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,12,13.601470508735444,263
113.5,85.0,90.5,True,266,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,12,11.916375287812984,265
106.0,221.5,61.5,True,268,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,12,15.427248620541512,267
322.5,258.0,74.5,True,270,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,12,9.695359714832659,269
129.0,204.5,94.0,True,272,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,12,12.84523257866513,271
145.5,184.25,102.0,True,274,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,12,10.062305898749054,273
249.0,119.5,51.0,True,276,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,12,13.0,275
221.5,62.0,89.5,True,278,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,12,14.352700094407323,277
302.0,162.5,91.5,True,568,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,12,16.06237840420901,567
90.5,285.0,87.0,True,280,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,13,15.7797338380595,279
291.5,239.0,54.0,True,282,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,13,13.74772708486752,281
227.5,191.0,93.5,True,284,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,13,11.575836902790225,283
290.0,207.5,113.0,True,286,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,13,11.180339887498949,285
252.0,356.0,99.5,True,288,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,13,15.7797338380595,287
123.5,110.5,46.0,True,290,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,13,12.727922061357855,289
322.5,256.0,115.0,True,292,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,13,12.36931687685298,291
135.0,267.0,42.5,True,570,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,13,13.74772708486752,569
260.0,272.0,70.0,True,294,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,14,16.24807680927192,293
104.5,248.0,76.0,True,296,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,14,12.36931687685298,295
136.5,325.0,79.0,True,298,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,14,11.874342087037917,297
122.5,99.0,64.5,True,300,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,14,13.490737563232042,299
204.0,95.5,80.0,True,302,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,14,12.36931687685298,301
189.5,211.5,92.5,True,304,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,14,7.681145747868608,303
332.0,208.0,76.0,True,306,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,14,15.620499351813308,305
73.0,117.5,101.0,True,308,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,14,13.74772708486752,307
111.0,86.0,97.5,True,310,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,14,14.035668847618199,309
188.0,48.0,93.0,True,312,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,14,12.328828005937952,311
286.5,213.5,52.5,True,314,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,14,11.445523142259598,313
171.0,181.0,81.0,True,316,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,14,13.416407864998739,315
260.5,162.5,57.0,True,318,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,15,11.575836902790225,317
228.0,324.5,87.0,True,320,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,15,8.306623862918075,319
233.5,324.0,72.0,True,322,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,15,8.774964387392123,321
178.5,51.5,93.0,True,324,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,15,15.811388300841896,323
259.5,341.0,98.0,True,326,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,15,14.45683229480096,325
85.5,190.5,70.0,True,328,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,15,13.638181696985855,327
210.0,176.5,83.5,True,330,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,15,13.341664064126334,329
232.0,42.0,46.0,True,332,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,15,20.396078054371138,331
179.0,243.5,108.0,True,334,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,15,15.394804318340652,333
185.5,283.0,57.5,True,338,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,15,11.224972160321824,337
338.0,319.5,92.0,True,572,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,15,13.601470508735444,571
136.5,294.0,67.5,True,336,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,16,13.038404810405298,335
264.0,185.5,79.0,True,340,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,16,9.433981132056603,339
172.5,306.5,100.5,True,342,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,16,10.344080432788601,341
110.5,117.0,81.5,True,344,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,16,11.575836902790225,343
235.0,136.5,103.0,True,346,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,16,13.601470508735444,345
164.0,34.5,103.0,True,348,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,16,17.578395831246947,347
237.5,321.5,85.0,True,350,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,17,10.488088481701515,349
267.0,349.0,88.0,True,352,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,17,10.770329614269007,351
142.0,229.0,47.5,True,354,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,17,12.84523257866513,353
124.0,181.0,86.0,True,356,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,17,11.313708498984761,355
